anchor_date,evaluation_horizon,selection_start_date,selection_end_date,evaluation_start_date,evaluation_end_date,selection_buy_and_hold_return,selection_optimized_combined_return,selection_long_only_combined_return,evaluation_buy_and_hold_return,evaluation_combined_return,evaluation_long_only_combined_return,w1,w2,w3,w4,long_only_w1,long_only_w2,long_only_w3,long_only_w4,selection_adaptive_band_return,selection_ma_crossover_return,selection_adaptive_volatility_band_return,selection_fear_greed_candle_volume_return,evaluation_adaptive_band_return,evaluation_ma_crossover_return,evaluation_adaptive_volatility_band_return,evaluation_fear_greed_candle_volume_return,adaptive_band_source_kind,adaptive_band_source_horizon,adaptive_band_source_total_return,adaptive_band_params,ma_crossover_source_kind,ma_crossover_source_horizon,ma_crossover_source_total_return,ma_crossover_params,adaptive_volatility_band_source_kind,adaptive_volatility_band_source_horizon,adaptive_volatility_band_source_total_return,adaptive_volatility_band_params,fear_greed_candle_volume_source_kind,fear_greed_candle_volume_source_horizon,fear_greed_candle_volume_source_total_return,fear_greed_candle_volume_params,adaptive_band_requested_top_n,ma_crossover_requested_top_n,adaptive_volatility_band_requested_top_n,fear_greed_candle_volume_requested_top_n
2024-07-31,9m,2023-08-01,2024-07-31,2024-08-01,2025-04-30,0.25540285935941465,0.3496411270518007,0.32552238960141255,0.3454843424724283,0.4791187181855956,0.37207462039850925,0.9999999999999997,0.9999999999999997,-2.0816681711721685e-16,-0.9999999999999991,1.0,0.0,0.0,0.0,0.32552238960141255,0.090875127262811,0.07370284234477831,0.06366766382570321,0.37207462039850925,0.24968212525919453,0.30084940720410724,0.14981774570030182,optimization_rank1,1y,0.3609741427016748,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.1772177600804887,"{""long_ma"": 15.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.1098547270037135,"{""lower_k"": -2.5, ""upper_k"": -0.699999999999998, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-07-31,12m,2023-08-01,2024-07-31,2024-08-01,2025-07-31,0.25540285935941465,0.3496411270518007,0.32552238960141255,0.34189662045444646,0.5658123003017865,0.43285841706196093,0.9999999999999997,0.9999999999999997,-2.0816681711721685e-16,-0.9999999999999991,1.0,0.0,0.0,0.0,0.32552238960141255,0.090875127262811,0.07370284234477831,0.06366766382570321,0.43285841706196093,0.27331873613137136,0.2716349815548522,0.14981774570030182,optimization_rank1,1y,0.3609741427016748,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.1772177600804887,"{""long_ma"": 15.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.1098547270037135,"{""lower_k"": -2.5, ""upper_k"": -0.699999999999998, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-08-30,1m,2023-08-31,2024-08-30,2024-08-31,2024-09-29,0.28480168870125544,0.5501249708185036,0.37891241674532994,0.06396282947587828,0.072734172447104,0.05038374864706885,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.37891241674532994,0.23839687277703092,0.2502731384747374,0.10578790887381695,0.05038374864706885,0.05936270482943451,0.04046944735822522,0.018245492671537633,optimization_rank1,1y,0.4060848151995051,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.0608253561123071,"{""long_ma"": 70.0, ""short_ma"": 60.0}",optimization_rank1,3m,0.1360542555733319,"{""lower_k"": -0.0999999999999974, ""upper_k"": 2.664535259100376e-15, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-08-30,3m,2023-08-31,2024-08-30,2024-08-31,2024-11-29,0.28480168870125544,0.5501249708185036,0.37891241674532994,0.066437969516697,0.1408557627157523,0.10207652533515588,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.37891241674532994,0.23839687277703092,0.2502731384747374,0.10578790887381695,0.10207652533515588,0.06182714341303175,0.05791076855097299,0.018245492671537633,optimization_rank1,1y,0.4060848151995051,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.0608253561123071,"{""long_ma"": 70.0, ""short_ma"": 60.0}",optimization_rank1,3m,0.1360542555733319,"{""lower_k"": -0.0999999999999974, ""upper_k"": 2.664535259100376e-15, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-08-30,6m,2023-08-31,2024-08-30,2024-08-31,2025-02-27,0.28480168870125544,0.5501249708185036,0.37891241674532994,0.150419036866559,0.200826866277094,0.18825264157095378,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.37891241674532994,0.23839687277703092,0.2502731384747374,0.10578790887381695,0.18825264157095378,0.06670565665669859,0.035220851318647384,0.018245492671537633,optimization_rank1,1y,0.4060848151995051,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.0608253561123071,"{""long_ma"": 70.0, ""short_ma"": 60.0}",optimization_rank1,3m,0.1360542555733319,"{""lower_k"": -0.0999999999999974, ""upper_k"": 2.664535259100376e-15, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-08-30,9m,2023-08-31,2024-08-30,2024-08-31,2025-05-30,0.28480168870125544,0.5501249708185036,0.37891241674532994,0.31833774805679793,0.3936992625886022,0.3801196795142958,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.37891241674532994,0.23839687277703092,0.2502731384747374,0.10578790887381695,0.3801196795142958,0.22240530465018526,0.13048504675482753,0.1060203729664202,optimization_rank1,1y,0.4060848151995051,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.0608253561123071,"{""long_ma"": 70.0, ""short_ma"": 60.0}",optimization_rank1,3m,0.1360542555733319,"{""lower_k"": -0.0999999999999974, ""upper_k"": 2.664535259100376e-15, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-08-30,12m,2023-08-31,2024-08-30,2024-08-31,2025-08-30,0.28480168870125544,0.5501249708185036,0.37891241674532994,0.3811715662859876,0.522268392755546,0.45258483290143814,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.37891241674532994,0.23839687277703092,0.2502731384747374,0.10578790887381695,0.45258483290143814,0.28547588334678875,0.20565440494571607,0.13269334802443566,optimization_rank1,1y,0.4060848151995051,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.0608253561123071,"{""long_ma"": 70.0, ""short_ma"": 60.0}",optimization_rank1,3m,0.1360542555733319,"{""lower_k"": -0.0999999999999974, ""upper_k"": 2.664535259100376e-15, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-09-30,1m,2023-10-01,2024-09-30,2024-10-01,2024-10-31,0.4327144120247559,0.6509559765285038,0.5012654346522716,0.03216481413623229,0.07087078715302808,0.0444477462390962,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.5012654346522716,0.22911402461076347,0.2886478934781711,0.16352850902926375,0.0444477462390962,0.007918500259118222,0.02600220901269168,0.0,optimization_rank1,1y,0.5143756758221856,"{""lower_k"": -1.2999999999999985, ""ma_window"": 5.0, ""upper_k"": 1.5000000000000036}",optimization_rank1,6m,0.0705192811197359,"{""long_ma"": 15.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.1622856125085783,"{""lower_k"": -3.0, ""upper_k"": 0.3000000000000029, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-09-30,3m,2023-10-01,2024-09-30,2024-10-01,2024-12-31,0.4327144120247559,0.6509559765285038,0.5012654346522716,-0.014168804201783125,0.035794038048837296,0.027499977675591092,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.5012654346522716,0.22911402461076347,0.2886478934781711,0.16352850902926375,0.027499977675591092,-0.0383317819813358,0.012407911307392716,0.0,optimization_rank1,1y,0.5143756758221856,"{""lower_k"": -1.2999999999999985, ""ma_window"": 5.0, ""upper_k"": 1.5000000000000036}",optimization_rank1,6m,0.0705192811197359,"{""long_ma"": 15.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.1622856125085783,"{""lower_k"": -3.0, ""upper_k"": 0.3000000000000029, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-09-30,6m,2023-10-01,2024-09-30,2024-10-01,2025-03-31,0.4327144120247559,0.6509559765285038,0.5012654346522716,0.1731607019258179,0.33807649283408603,0.2380355332018198,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.5012654346522716,0.22911402461076347,0.2886478934781711,0.16352850902926375,0.2380355332018198,0.10990023839014929,0.08815000102738613,0.0,optimization_rank1,1y,0.5143756758221856,"{""lower_k"": -1.2999999999999985, ""ma_window"": 5.0, ""upper_k"": 1.5000000000000036}",optimization_rank1,6m,0.0705192811197359,"{""long_ma"": 15.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.1622856125085783,"{""lower_k"": -3.0, ""upper_k"": 0.3000000000000029, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-09-30,9m,2023-10-01,2024-09-30,2024-10-01,2025-06-30,0.4327144120247559,0.6509559765285038,0.5012654346522716,0.2411139611579336,0.4391631819908799,0.3555728753812468,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.5012654346522716,0.22911402461076347,0.2886478934781711,0.16352850902926375,0.3555728753812468,0.21211093774760115,0.17001540652202074,0.08620208086027525,optimization_rank1,1y,0.5143756758221856,"{""lower_k"": -1.2999999999999985, ""ma_window"": 5.0, ""upper_k"": 1.5000000000000036}",optimization_rank1,6m,0.0705192811197359,"{""long_ma"": 15.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.1622856125085783,"{""lower_k"": -3.0, ""upper_k"": 0.3000000000000029, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-09-30,12m,2023-10-01,2024-09-30,2024-10-01,2025-09-30,0.4327144120247559,0.6509559765285038,0.5012654346522716,0.447294491266643,0.7014585711140571,0.5456500359946725,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.5012654346522716,0.22911402461076347,0.2886478934781711,0.16352850902926375,0.5456500359946725,0.3809884927815552,0.30902999906439077,0.16831948976812305,optimization_rank1,1y,0.5143756758221856,"{""lower_k"": -1.2999999999999985, ""ma_window"": 5.0, ""upper_k"": 1.5000000000000036}",optimization_rank1,6m,0.0705192811197359,"{""long_ma"": 15.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.1622856125085783,"{""lower_k"": -3.0, ""upper_k"": 0.3000000000000029, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-10-31,1m,2023-11-01,2024-10-31,2024-11-01,2024-11-30,0.3814506021470221,0.670296107551736,0.482623116131345,-0.02725076246682767,-0.00039087874956300617,-0.0018366222693946277,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.482623116131345,0.20506380137033142,0.23155805687986808,0.08363823604251897,-0.0018366222693946277,-0.05309455248313677,0.0041084546903151775,0.0,optimization_rank1,1y,0.5120275300460886,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.1596293224173879,"{""long_ma"": 20.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.1518302358086967,"{""lower_k"": -3.0, ""upper_k"": 0.5000000000000031, ""vol_window"": 5.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-10-31,3m,2023-11-01,2024-10-31,2024-11-01,2025-01-31,0.3814506021470221,0.670296107551736,0.482623116131345,0.02412167782310748,0.0768123781435861,0.05787063417680427,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.482623116131345,0.20506380137033142,0.23155805687986808,0.08363823604251897,0.05787063417680427,-0.021713720339425202,0.022720511004200583,0.0,optimization_rank1,1y,0.5120275300460886,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.1596293224173879,"{""long_ma"": 20.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.1518302358086967,"{""lower_k"": -3.0, ""upper_k"": 0.5000000000000031, ""vol_window"": 5.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-10-31,6m,2023-11-01,2024-10-31,2024-11-01,2025-04-30,0.3814506021470221,0.670296107551736,0.482623116131345,0.20319245850992296,0.34987509394142635,0.21105824170466025,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.482623116131345,0.20506380137033142,0.23155805687986808,0.08363823604251897,0.21105824170466025,0.12073848623066774,0.21925308001326194,0.08620208086027525,optimization_rank1,1y,0.5120275300460886,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.1596293224173879,"{""long_ma"": 20.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.1518302358086967,"{""lower_k"": -3.0, ""upper_k"": 0.5000000000000031, ""vol_window"": 5.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-10-31,9m,2023-11-01,2024-10-31,2024-11-01,2025-07-31,0.3814506021470221,0.670296107551736,0.482623116131345,0.19998415653344948,0.36749048522487526,0.264708908233273,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.482623116131345,0.20506380137033142,0.23155805687986808,0.08363823604251897,0.264708908233273,0.08515911753290584,0.19172648351406307,0.08620208086027525,optimization_rank1,1y,0.5120275300460886,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.1596293224173879,"{""long_ma"": 20.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.1518302358086967,"{""lower_k"": -3.0, ""upper_k"": 0.5000000000000031, ""vol_window"": 5.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-10-31,12m,2023-11-01,2024-10-31,2024-11-01,2025-10-31,0.3814506021470221,0.670296107551736,0.482623116131345,0.45807422664078845,0.9213988005498486,0.5678995423133166,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.482623116131345,0.20506380137033142,0.23155805687986808,0.08363823604251897,0.5678995423133166,0.2956227157295186,0.46081018859289746,0.16831948976812305,optimization_rank1,1y,0.5120275300460886,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.1596293224173879,"{""long_ma"": 20.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.1518302358086967,"{""lower_k"": -3.0, ""upper_k"": 0.5000000000000031, ""vol_window"": 5.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-11-29,1m,2023-11-30,2024-11-29,2024-11-30,2024-12-29,0.30113907284768304,0.6050241914373979,0.3623093619684694,-0.008379888268156166,-0.02076962155037132,-0.016079300329484125,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.3623093619684694,0.1467053270160572,0.24419442749782672,0.052479491785729415,-0.016079300329484125,-0.008215576733486496,-0.004707671288468274,0.0,optimization_rank1,1y,0.4315321435616157,"{""lower_k"": -1.899999999999999, ""ma_window"": 10.0, ""upper_k"": 0.3000000000000029}",optimization_rank1,6m,0.1078482064961752,"{""long_ma"": 20.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.0927026547764446,"{""lower_k"": 0.9000000000000035, ""upper_k"": 0.2000000000000028, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-11-29,3m,2023-11-30,2024-11-29,2024-11-30,2025-02-27,0.30113907284768304,0.6050241914373979,0.3623093619684694,0.08827637200131488,0.009321878922788018,-0.012769956843504904,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.3623093619684694,0.1467053270160572,0.24419442749782672,0.052479491785729415,-0.012769956843504904,0.05859331717496197,0.022679493375762583,0.0,optimization_rank1,1y,0.4315321435616157,"{""lower_k"": -1.899999999999999, ""ma_window"": 10.0, ""upper_k"": 0.3000000000000029}",optimization_rank1,6m,0.1078482064961752,"{""long_ma"": 20.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.0927026547764446,"{""lower_k"": 0.9000000000000035, ""upper_k"": 0.2000000000000028, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-11-29,6m,2023-11-30,2024-11-29,2024-11-30,2025-05-29,0.30113907284768304,0.6050241914373979,0.3623093619684694,0.2553812027604354,0.12693741322435104,0.04644748550456512,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.3623093619684694,0.1467053270160572,0.24419442749782672,0.052479491785729415,0.04644748550456512,0.1618387702379398,0.1729334904969877,0.08620208086027525,optimization_rank1,1y,0.4315321435616157,"{""lower_k"": -1.899999999999999, ""ma_window"": 10.0, ""upper_k"": 0.3000000000000029}",optimization_rank1,6m,0.1078482064961752,"{""long_ma"": 20.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.0927026547764446,"{""lower_k"": 0.9000000000000035, ""upper_k"": 0.2000000000000028, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-11-29,9m,2023-11-30,2024-11-29,2024-11-30,2025-08-29,0.30113907284768304,0.6050241914373979,0.3623093619684694,0.30656424581005703,0.19130577052860542,0.10805517274680376,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.3623093619684694,0.1467053270160572,0.24419442749782672,0.052479491785729415,0.10805517274680376,0.18223887032669306,0.200936865397215,0.11239711462176505,optimization_rank1,1y,0.4315321435616157,"{""lower_k"": -1.899999999999999, ""ma_window"": 10.0, ""upper_k"": 0.3000000000000029}",optimization_rank1,6m,0.1078482064961752,"{""long_ma"": 20.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.0927026547764446,"{""lower_k"": 0.9000000000000035, ""upper_k"": 0.2000000000000028, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-11-29,12m,2023-11-30,2024-11-29,2024-11-30,2025-11-29,0.30113907284768304,0.6050241914373979,0.3623093619684694,0.5933289516924103,0.31572582135477023,0.26653444814222027,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.3623093619684694,0.1467053270160572,0.24419442749782672,0.052479491785729415,0.26653444814222027,0.42802295456688677,0.2604613591936382,0.20536164403463064,optimization_rank1,1y,0.4315321435616157,"{""lower_k"": -1.899999999999999, ""ma_window"": 10.0, ""upper_k"": 0.3000000000000029}",optimization_rank1,6m,0.1078482064961752,"{""long_ma"": 20.0, ""short_ma"": 10.0}",optimization_rank1,3m,0.0927026547764446,"{""lower_k"": 0.9000000000000035, ""upper_k"": 0.2000000000000028, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-12-31,1m,2024-01-01,2024-12-31,2025-01-01,2025-01-31,0.26955746644295253,0.45945881668110866,0.34997098450905195,0.05354086871485575,0.08521017798014663,0.08521017798014663,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.34997098450905195,0.07945736855609198,0.1310314690241685,0.04350558598664689,0.08521017798014663,0.04667449297656101,0.0,0.0,optimization_rank1,1y,0.423476118347301,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.0750205011454652,"{""long_ma"": 20.0, ""short_ma"": 15.0}",optimization_rank1,3m,0.0629346337862422,"{""lower_k"": 1.2000000000000035, ""upper_k"": 0.6000000000000032, ""vol_window"": 22.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-12-31,3m,2024-01-01,2024-12-31,2025-01-01,2025-03-31,0.26955746644295253,0.45945881668110866,0.34997098450905195,0.17406894303642706,0.18570562634890608,0.17843327471228454,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.34997098450905195,0.07945736855609198,0.1310314690241685,0.04350558598664689,0.17843327471228454,0.12168729999210726,0.006209523809523887,0.0,optimization_rank1,1y,0.423476118347301,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.0750205011454652,"{""long_ma"": 20.0, ""short_ma"": 15.0}",optimization_rank1,3m,0.0629346337862422,"{""lower_k"": 1.2000000000000035, ""upper_k"": 0.6000000000000032, ""vol_window"": 22.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-12-31,6m,2024-01-01,2024-12-31,2025-01-01,2025-06-30,0.26955746644295253,0.45945881668110866,0.34997098450905195,0.2420748105288888,0.19073840130607134,0.3177836235158993,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.34997098450905195,0.07945736855609198,0.1310314690241685,0.04350558598664689,0.3177836235158993,0.11342144918432151,-0.017543724718587006,0.08620208086027525,optimization_rank1,1y,0.423476118347301,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.0750205011454652,"{""long_ma"": 20.0, ""short_ma"": 15.0}",optimization_rank1,3m,0.0629346337862422,"{""lower_k"": 1.2000000000000035, ""upper_k"": 0.6000000000000032, ""vol_window"": 22.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-12-31,9m,2024-01-01,2024-12-31,2025-01-01,2025-09-30,0.26955746644295253,0.45945881668110866,0.34997098450905195,0.4484149621057778,0.2810822259308259,0.477884942871734,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.34997098450905195,0.07945736855609198,0.1310314690241685,0.04350558598664689,0.477884942871734,0.2118925143675161,0.014845896790779411,0.16831948976812305,optimization_rank1,1y,0.423476118347301,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.0750205011454652,"{""long_ma"": 20.0, ""short_ma"": 15.0}",optimization_rank1,3m,0.0629346337862422,"{""lower_k"": 1.2000000000000035, ""upper_k"": 0.6000000000000032, ""vol_window"": 22.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-12-31,12m,2024-01-01,2024-12-31,2025-01-01,2025-12-31,0.26955746644295253,0.45945881668110866,0.34997098450905195,0.6148235677613896,0.42479556399751206,0.6983757468646123,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991,1.0,0.0,0.0,0.0,0.34997098450905195,0.07945736855609198,0.1310314690241685,0.04350558598664689,0.6983757468646123,0.32067837819362155,0.03305362863918071,0.22885482241171085,optimization_rank1,1y,0.423476118347301,"{""lower_k"": -2.3999999999999995, ""ma_window"": 10.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.0750205011454652,"{""long_ma"": 20.0, ""short_ma"": 15.0}",optimization_rank1,3m,0.0629346337862422,"{""lower_k"": 1.2000000000000035, ""upper_k"": 0.6000000000000032, ""vol_window"": 22.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
