Date,adaptive_volatility_band_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_strategy_key,active_hold_days,prediction_scale,adaptive_band_rank01_score,price
2023-02-21,-0.5393200726643472,-0.5393200726643472,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,170.62
2023-02-22,-0.14968564764147196,-0.14968564764147196,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,169.66
2023-02-23,-0.7084051264866151,-0.7084051264866151,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,169.57
2023-02-24,-1.0,-1.0,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,168.35
2023-02-27,-1.0,-1.0,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,169.01
2023-02-28,0.5486442666588964,0.5486442666588964,0.5486442666588964,2022-12-30,adaptive_volatility_band,130,1.0,,169.78
2023-03-01,-0.4822924344273579,-0.4822924344273579,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,170.76
2023-03-02,-1.0,-1.0,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,170.66
2023-03-03,0.4310186236577209,0.4310186236577209,0.4310186236577209,2022-12-30,adaptive_volatility_band,130,1.0,,172.49
2023-03-06,-0.7466368389892918,-0.7466368389892918,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,171.62
2023-03-07,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,168.62
2023-03-08,-0.20930410210479292,-0.20930410210479292,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,168.54
2023-03-09,-0.49760460019874797,-0.49760460019874797,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,170.2
2023-03-10,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,173.87
2023-03-13,0.9977548053154883,0.9977548053154883,0.9977548053154883,2022-12-30,adaptive_volatility_band,130,1.0,,177.86
2023-03-14,0.4521980755443645,0.4521980755443645,0.4521980755443645,2022-12-30,adaptive_volatility_band,130,1.0,,176.83
2023-03-15,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,178.21
2023-03-16,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,178.57
2023-03-17,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,183.77
2023-03-20,0.5971743837622718,0.5971743837622718,0.5971743837622718,2022-12-30,adaptive_volatility_band,130,1.0,,183.84
2023-03-21,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,180.37
2023-03-22,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,183.44
2023-03-23,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,185.74
2023-03-24,0.9939055165073405,0.9939055165073405,0.9939055165073405,2022-12-30,adaptive_volatility_band,130,1.0,,183.65
2023-03-27,-0.19098661822187368,-0.19098661822187368,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,181.95
2023-03-28,-0.2189693680881451,-0.2189693680881451,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,183.44
2023-03-29,-0.8885818094177893,-0.8885818094177893,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,182.53
2023-03-30,0.2752549248654,0.2752549248654,0.2752549248654,2022-12-30,adaptive_volatility_band,130,1.0,,184.18
2023-03-31,-0.12511957647854605,-0.12511957647854605,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,183.22
2023-04-03,-0.09602206973686064,-0.09602206973686064,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,184.54
2023-04-04,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,187.98
2023-04-05,0.19494029358231627,0.19494029358231627,0.19494029358231627,2022-12-30,adaptive_volatility_band,130,1.0,,187.83
2023-04-06,-0.8031996970950236,-0.8031996970950236,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,186.49
2023-04-10,-0.9856903069525134,-0.9856903069525134,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,185.11
2023-04-11,-1.0,-1.0,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,186.28
2023-04-12,-0.2363322137843748,-0.2363322137843748,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,187.19
2023-04-13,-0.595853237710567,-0.595853237710567,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,189.72
2023-04-14,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,186.36
2023-04-17,-0.04408353248855798,-0.04408353248855798,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,185.53
2023-04-18,0.1004092482657929,0.1004092482657929,0.1004092482657929,2022-12-30,adaptive_volatility_band,130,1.0,,186.25
2023-04-19,-0.7020229023452504,-0.7020229023452504,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,185.36
2023-04-20,-0.7278211212281135,-0.7278211212281135,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,186.09
2023-04-21,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,184.25
2023-04-24,-0.14021083138349671,-0.14021083138349671,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,184.81
2023-04-25,0.5342125323663783,0.5342125323663783,0.5342125323663783,2022-12-30,adaptive_volatility_band,130,1.0,,185.75
2023-04-26,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,184.74
2023-04-27,-0.024770696039695558,-0.024770696039695558,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,184.75
2023-04-28,-0.718676899424375,-0.718676899424375,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,184.8
2023-05-01,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,183.97
2023-05-02,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,187.52
2023-05-03,0.8296421473859629,0.8296421473859629,0.8296421473859629,2022-12-30,adaptive_volatility_band,130,1.0,,189.11
2023-05-04,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,190.44
2023-05-05,0.1405081291280674,0.1405081291280674,0.1405081291280674,2022-12-30,adaptive_volatility_band,130,1.0,,187.46
2023-05-08,-0.9480947871192948,-0.9480947871192948,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,187.69
2023-05-09,-0.8063544653922096,-0.8063544653922096,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,189.02
2023-05-10,0.16579352909121878,0.16579352909121878,0.16579352909121878,2022-12-30,adaptive_volatility_band,130,1.0,,188.75
2023-05-11,0.3530410604350941,0.3530410604350941,0.3530410604350941,2022-12-30,adaptive_volatility_band,130,1.0,,187.13
2023-05-12,-0.8223466876552489,-0.8223466876552489,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,186.81
2023-05-15,-1.0,-1.0,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,187.21
2023-05-16,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,184.87
2023-05-17,-1.0,-1.0,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,184.23
2023-05-18,-1.0,-1.0,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,181.84
2023-05-19,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,183.64
2023-05-22,-1.0,-1.0,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,183.21
2023-05-23,-0.5309023621216524,-0.5309023621216524,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,183.43
2023-05-24,0.4211854322737979,0.4211854322737979,0.4211854322737979,2022-12-30,adaptive_volatility_band,130,1.0,,181.95
2023-05-25,-0.5773110802853659,-0.5773110802853659,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,180.2
2023-05-26,-0.5031087119468998,-0.5031087119468998,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,180.92
2023-05-30,-0.44028723812107745,-0.44028723812107745,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,182.04
2023-05-31,-0.2384344651267828,-0.2384344651267828,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,182.32
2023-06-01,0.08654204641319845,0.08654204641319845,0.08654204641319845,2022-12-30,adaptive_volatility_band,130,1.0,,183.76
2023-06-02,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,181.05
2023-06-05,0.8111029170077797,0.8111029170077797,0.8111029170077797,2022-12-30,adaptive_volatility_band,130,1.0,,182.14
2023-06-06,-0.5426416267365181,-0.5426416267365181,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,182.34
2023-06-07,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,180.15
2023-06-08,-0.6293025458799506,-0.6293025458799506,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,182.53
2023-06-09,-0.6235889001124661,-0.6235889001124661,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,182.04
2023-06-12,-0.8642196092394463,-0.8642196092394463,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,181.88
2023-06-13,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,180.54
2023-06-14,0.8853742666142347,0.8853742666142347,0.8853742666142347,2022-12-30,adaptive_volatility_band,130,1.0,,180.64
2023-06-15,0.8807249393833307,0.8807249393833307,0.8807249393833307,2022-12-30,adaptive_volatility_band,130,1.0,,181.91
2023-06-16,-0.34206926454532083,-0.34206926454532083,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,181.63
2023-06-20,-0.997860689017599,-0.997860689017599,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,179.75
2023-06-21,0.7629635167605078,0.7629635167605078,0.7629635167605078,2022-12-30,adaptive_volatility_band,130,1.0,,179.49
2023-06-22,0.04177509987888542,0.04177509987888542,0.04177509987888542,2022-12-30,adaptive_volatility_band,130,1.0,,177.71
2023-06-23,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,178.2
2023-06-26,-1.0,-1.0,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,178.51
2023-06-27,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,177.69
2023-06-28,-0.7733806795816044,-0.7733806795816044,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,177.28
2023-06-29,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,130,1.0,,177.09
2023-06-30,-0.36724542433803514,-0.36724542433803514,0.0,2022-12-30,adaptive_volatility_band,130,1.0,,178.27
2023-07-03,,-0.6860350903109469,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.6860350903109469,178.47
2023-07-05,,-0.023240700564978168,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.023240700564978168,177.84
2023-07-06,,0.5207593251422171,0.5304398540761074,2023-06-30,adaptive_band,130,0.9817499969892886,0.5207593251422171,177.31
2023-07-07,,-0.5751298297204501,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.5751298297204501,178.64
2023-07-10,,-0.5329586601544682,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.5329586601544682,178.78
2023-07-11,,-0.7277033648469287,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.7277033648469287,179.45
2023-07-12,,-0.9320185145672284,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.9320185145672284,181.88
2023-07-13,,-0.6470471139511574,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.6470471139511574,182.01
2023-07-14,,-0.26484990655543966,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.26484990655543966,181.43
2023-07-17,,-0.1435143235988432,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.1435143235988432,181.56
2023-07-18,,-1.0,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-1.0,183.64
2023-07-19,,-0.6305733204400228,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.6305733204400228,183.67
2023-07-20,,-0.046595414163021355,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.046595414163021355,182.74
2023-07-21,,0.40706677655628204,0.41463384548472104,2023-06-30,adaptive_band,130,0.9817499969892886,0.40706677655628204,182.18
2023-07-24,,0.8510356172403933,0.8668557370514345,2023-06-30,adaptive_band,130,0.9817499969892886,0.8510356172403933,181.4
2023-07-25,,0.07809400280413913,0.07954571229297511,2023-06-30,adaptive_band,130,0.9817499969892886,0.07809400280413913,182.41
2023-07-26,,-0.7420786532346776,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.7420786532346776,183.3
2023-07-27,,0.8728776688479627,0.8891038161698984,2023-06-30,adaptive_band,130,0.9817499969892886,0.8728776688479627,180.42
2023-07-28,,0.03710580161799622,0.03779557090072602,2023-06-30,adaptive_band,130,0.9817499969892886,0.03710580161799622,181.86
2023-07-31,,-0.13412643212588773,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.13412643212588773,182.35
2023-08-01,,0.619143716350396,0.630653138017938,2023-06-30,adaptive_band,130,0.9817499969892886,0.619143716350396,180.46
2023-08-02,,0.7409863325143499,0.7547607178881758,2023-06-30,adaptive_band,130,0.9817499969892886,0.7409863325143499,179.6
2023-08-03,,0.5992688004050568,0.6104087621520973,2023-06-30,adaptive_band,130,0.9817499969892886,0.5992688004050568,179.54
2023-08-04,,0.1528646524093544,0.15570629272028635,2023-06-30,adaptive_band,130,0.9817499969892886,0.1528646524093544,180.19
2023-08-07,,0.23096578537405768,0.23525926771821284,2023-06-30,adaptive_band,130,0.9817499969892886,0.23096578537405768,179.78
2023-08-08,,0.9942393433389415,1.0,2023-06-30,adaptive_band,130,0.9817499969892886,0.9942393433389415,178.64
2023-08-09,,0.9015813617227426,0.9183410893685792,2023-06-30,adaptive_band,130,0.9817499969892886,0.9015813617227426,177.79
2023-08-10,,0.6524531912016727,0.6645818112579951,2023-06-30,adaptive_band,130,0.9817499969892886,0.6524531912016727,177.6
2023-08-11,,0.46487302383842843,0.47351466795420877,2023-06-30,adaptive_band,130,0.9817499969892886,0.46487302383842843,177.6
2023-08-14,,0.7419052456374875,0.7556967129235266,2023-06-30,adaptive_band,130,0.9817499969892886,0.7419052456374875,177.06
2023-08-15,,0.9290692232132445,0.9463399297809024,2023-06-30,adaptive_band,130,0.9817499969892886,0.9290692232132445,176.59
2023-08-16,,0.964630368076779,0.9825621299057704,2023-06-30,adaptive_band,130,0.9817499969892886,0.964630368076779,175.57
2023-08-17,,0.7232479688968664,0.7366926112705223,2023-06-30,adaptive_band,130,0.9817499969892886,0.7232479688968664,175.3
2023-08-18,,0.5076002196134872,0.517036130552721,2023-06-30,adaptive_band,130,0.9817499969892886,0.5076002196134872,175.33
2023-08-21,,-0.0759460489194974,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.0759460489194974,175.81
2023-08-22,,-0.8290375255163751,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.8290375255163751,176.1
2023-08-23,,-0.9985654456112762,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.9985654456112762,177.89
2023-08-24,,-0.6070746974575535,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.6070746974575535,177.85
2023-08-25,,-0.31040113173878364,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.31040113173878364,177.62
2023-08-28,,-0.42786777658805236,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.42786777658805236,178.13
2023-08-29,,-1.0,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-1.0,179.87
2023-08-30,,-0.7317936501791893,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.7317936501791893,180.32
2023-08-31,,-0.38097766133656796,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.38097766133656796,180.02
2023-09-01,,-0.2590818988257322,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.2590818988257322,180.11
2023-09-05,,1.0,1.0,2023-06-30,adaptive_band,130,0.9817499969892886,1.0,178.64
2023-09-06,,0.8864890143580025,0.9029681864798362,2023-06-30,adaptive_band,130,0.9817499969892886,0.8864890143580025,177.83
2023-09-07,,0.530894563918642,0.5407634994109751,2023-06-30,adaptive_band,130,0.9817499969892886,0.530894563918642,178.02
2023-09-08,,0.32329338324947693,0.32930316703938245,2023-06-30,adaptive_band,130,0.9817499969892886,0.32329338324947693,178.08
2023-09-11,,-0.37146625967355723,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.37146625967355723,178.41
2023-09-12,,0.8770498771272829,0.8933535827012098,2023-06-30,adaptive_band,130,0.9817499969892886,0.8770498771272829,177.49
2023-09-13,,0.8705856371605062,0.8867691773163354,2023-06-30,adaptive_band,130,0.9817499969892886,0.8705856371605062,177.08
2023-09-14,,0.5234255562901106,0.5331556484800493,2023-06-30,adaptive_band,130,0.9817499969892886,0.5234255562901106,177.17
2023-09-15,,-0.5820585823029508,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.5820585823029508,178.34
2023-09-18,,-0.9021571422050985,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.9021571422050985,179.39
2023-09-19,,-0.5145634256418555,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.5145634256418555,179.22
2023-09-20,,-0.3886030723725935,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.3886030723725935,179.35
2023-09-21,,0.8163711231753962,0.8315468557972435,2023-06-30,adaptive_band,130,0.9817499969892886,0.8163711231753962,178.05
2023-09-22,,0.34623543201591095,0.35267169144660415,2023-06-30,adaptive_band,130,0.9817499969892886,0.34623543201591095,178.62
2023-09-25,,0.7750064136240361,0.789413207029011,2023-06-30,adaptive_band,130,0.9817499969892886,0.7750064136240361,177.7
2023-09-26,,0.9336770766037691,0.9510334397423543,2023-06-30,adaptive_band,130,0.9817499969892886,0.9336770766037691,176.28
2023-09-27,,0.9775868815394042,0.9957594953270678,2023-06-30,adaptive_band,130,0.9817499969892886,0.9775868815394042,174.1
2023-09-28,,0.7519632882745031,0.7659417271001097,2023-06-30,adaptive_band,130,0.9817499969892886,0.7519632882745031,173.23
2023-09-29,,0.7849683716448456,0.7995603504477627,2023-06-30,adaptive_band,130,0.9817499969892886,0.7849683716448456,171.45
2023-10-02,,0.8129920199732247,0.8281049375771935,2023-06-30,adaptive_band,130,0.9817499969892886,0.8129920199732247,169.65
2023-10-03,,0.6869538308521214,0.6997237921658139,2023-06-30,adaptive_band,130,0.9817499969892886,0.6869538308521214,169.16
2023-10-04,,0.4967455952449937,0.5059797267821264,2023-06-30,adaptive_band,130,0.9817499969892886,0.4967455952449937,169.14
2023-10-05,,0.49655350570989604,0.5057840664452925,2023-06-30,adaptive_band,130,0.9817499969892886,0.49655350570989604,168.83
2023-10-06,,-0.6322962449621528,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.6322962449621528,169.7
2023-10-09,,-1.0,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-1.0,172.82
2023-10-10,,-0.579572122556256,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.579572122556256,172.53
2023-10-11,,-0.6084785138791271,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.6084785138791271,173.79
2023-10-12,,-0.2916093583195672,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.2916093583195672,173.26
2023-10-13,,-1.0,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-1.0,178.83
2023-10-16,,-0.5326551297822592,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.5326551297822592,177.96
2023-10-17,,-0.3944134796518055,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.3944134796518055,178.29
2023-10-18,,-0.6265860435972769,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.6265860435972769,180.87
2023-10-19,,-0.8933889865615648,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.8933889865615648,183.09
2023-10-20,,-0.6265508613558596,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.6265508613558596,183.59
2023-10-23,,-0.3043427173489384,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.3043427173489384,182.97
2023-10-24,,-0.120012379401268,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.120012379401268,182.95
2023-10-25,,-0.7303932585114898,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.7303932585114898,183.72
2023-10-26,,-0.6944377256639803,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.6944377256639803,184.01
2023-10-27,,-0.9838755775121274,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.9838755775121274,186.15
2023-10-30,,-0.3176632059960708,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.3176632059960708,185.1
2023-10-31,,0.3423605583725689,0.3487247867812362,2023-06-30,adaptive_band,130,0.9817499969892886,0.3423605583725689,184.09
2023-11-01,,0.6358734658667434,0.6476938811477085,2023-06-30,adaptive_band,130,0.9817499969892886,0.6358734658667434,183.51
2023-11-02,,0.30232406244340176,0.30794404213957977,2023-06-30,adaptive_band,130,0.9817499969892886,0.30232406244340176,184.12
2023-11-03,,-0.42323684347572604,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.42323684347572604,184.79
2023-11-06,,0.6850663041993397,0.697801177794976,2023-06-30,adaptive_band,130,0.9817499969892886,0.6850663041993397,183.35
2023-11-07,,0.8154751778900984,0.830634255554773,2023-06-30,adaptive_band,130,0.9817499969892886,0.8154751778900984,182.59
2023-11-08,,0.9431756108812445,0.960708544714704,2023-06-30,adaptive_band,130,0.9817499969892886,0.9431756108812445,180.77
2023-11-09,,0.45180973844832234,0.46020854579462944,2023-06-30,adaptive_band,130,0.9817499969892886,0.45180973844832234,181.49
2023-11-10,,0.8414283879876013,0.8570699165449366,2023-06-30,adaptive_band,130,0.9817499969892886,0.8414283879876013,179.51
2023-11-13,,0.27114505486828044,0.2761854399794195,2023-06-30,adaptive_band,130,0.9817499969892886,0.27114505486828044,180.51
2023-11-14,,-0.7284642998898014,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.7284642998898014,182.12
2023-11-15,,-0.31258279253384236,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.31258279253384236,181.64
2023-11-16,,-0.806508398608921,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.806508398608921,183.69
2023-11-17,,-0.5670297338721938,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.5670297338721938,183.67
2023-11-20,,-0.2722476574156551,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.2722476574156551,183.37
2023-11-21,,-0.8007315402901566,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.8007315402901566,185.35
2023-11-22,,-0.293361122992035,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.293361122992035,184.56
2023-11-24,,-0.6148958225395008,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.6148958225395008,185.52
2023-11-27,,-0.7697072576786174,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.7697072576786174,186.77
2023-11-28,,-0.9485867021698963,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.9485867021698963,189.26
2023-11-29,,-0.6297386888121199,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.6297386888121199,189.54
2023-11-30,,-0.24380406574617391,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.24380406574617391,188.75
2023-12-01,,-0.8562026566833313,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.8562026566833313,192.01
2023-12-04,,0.6602182603662187,0.6724912272889184,2023-06-30,adaptive_band,130,0.9817499969892886,0.6602182603662187,187.86
2023-12-05,,0.6421029454832808,0.654039162161858,2023-06-30,adaptive_band,130,0.9817499969892886,0.6421029454832808,187.15
2023-12-06,,0.30409994652998606,0.3097529385918643,2023-06-30,adaptive_band,130,0.9817499969892886,0.30409994652998606,187.84
