Date,adaptive_volatility_band_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_strategy_key,active_hold_days,prediction_scale,adaptive_band_rank01_score,price
2023-03-17,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,45,1.0,,183.77
2023-03-20,0.5971743837622718,0.5971743837622718,0.5971743837622718,2022-12-30,adaptive_volatility_band,45,1.0,,183.84
2023-03-21,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,45,1.0,,180.37
2023-03-22,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,45,1.0,,183.44
2023-03-23,1.0,1.0,1.0,2022-12-30,adaptive_volatility_band,45,1.0,,185.74
2023-03-24,0.9939055165073405,0.9939055165073405,0.9939055165073405,2022-12-30,adaptive_volatility_band,45,1.0,,183.65
2023-03-27,-0.19098661822187368,-0.19098661822187368,0.0,2022-12-30,adaptive_volatility_band,45,1.0,,181.95
2023-03-28,-0.2189693680881451,-0.2189693680881451,0.0,2022-12-30,adaptive_volatility_band,45,1.0,,183.44
2023-03-29,-0.8885818094177893,-0.8885818094177893,0.0,2022-12-30,adaptive_volatility_band,45,1.0,,182.53
2023-03-30,0.2752549248654,0.2752549248654,0.2752549248654,2022-12-30,adaptive_volatility_band,45,1.0,,184.18
2023-03-31,-0.12511957647854605,-0.12511957647854605,0.0,2022-12-30,adaptive_volatility_band,45,1.0,,183.22
2023-04-03,,0.9309189698244366,0.9309189698244366,2023-03-31,adaptive_band,45,1.0,0.9309189698244366,184.54
2023-04-04,,1.0,1.0,2023-03-31,adaptive_band,45,1.0,1.0,187.98
2023-04-05,,1.0,1.0,2023-03-31,adaptive_band,45,1.0,1.0,187.83
2023-04-06,,1.0,1.0,2023-03-31,adaptive_band,45,1.0,1.0,186.49
2023-04-10,,0.7587279348178755,0.7587279348178755,2023-03-31,adaptive_band,45,1.0,0.7587279348178755,185.11
2023-04-11,,0.8792722130615316,0.8792722130615316,2023-03-31,adaptive_band,45,1.0,0.8792722130615316,186.28
2023-04-12,,0.9507747230224083,0.9507747230224083,2023-03-31,adaptive_band,45,1.0,0.9507747230224083,187.19
2023-04-13,,1.0,1.0,2023-03-31,adaptive_band,45,1.0,1.0,189.72
2023-04-14,,0.7186062303052351,0.7186062303052351,2023-03-31,adaptive_band,45,1.0,0.7186062303052351,186.36
2023-04-17,,0.5735048878157338,0.5735048878157338,2023-03-31,adaptive_band,45,1.0,0.5735048878157338,185.53
2023-04-18,,0.6346671871556264,0.6346671871556264,2023-03-31,adaptive_band,45,1.0,0.6346671871556264,186.25
2023-04-19,,0.494330240951107,0.494330240951107,2023-03-31,adaptive_band,45,1.0,0.494330240951107,185.36
2023-04-20,,0.5598881750914398,0.5598881750914398,2023-03-31,adaptive_band,45,1.0,0.5598881750914398,186.09
2023-04-21,,0.3045246070274914,0.3045246070274914,2023-03-31,adaptive_band,45,1.0,0.3045246070274914,184.25
2023-04-24,,0.3603424760365367,0.3603424760365367,2023-03-31,adaptive_band,45,1.0,0.3603424760365367,184.81
2023-04-25,,0.457957940736793,0.457957940736793,2023-03-31,adaptive_band,45,1.0,0.457957940736793,185.75
2023-04-26,,0.31624212709613253,0.31624212709613253,2023-03-31,adaptive_band,45,1.0,0.31624212709613253,184.74
2023-04-27,,0.3042065127742023,0.3042065127742023,2023-03-31,adaptive_band,45,1.0,0.3042065127742023,184.75
2023-04-28,,0.29917226490911814,0.29917226490911814,2023-03-31,adaptive_band,45,1.0,0.29917226490911814,184.8
2023-05-01,,0.18553127034240596,0.18553127034240596,2023-03-31,adaptive_band,45,1.0,0.18553127034240596,183.97
2023-05-02,,0.5911684750446838,0.5911684750446838,2023-03-31,adaptive_band,45,1.0,0.5911684750446838,187.52
2023-05-03,,0.7434111205109121,0.7434111205109121,2023-03-31,adaptive_band,45,1.0,0.7434111205109121,189.11
2023-05-04,,0.8540130946085754,0.8540130946085754,2023-03-31,adaptive_band,45,1.0,0.8540130946085754,190.44
2023-05-05,,0.48780104129888285,0.48780104129888285,2023-03-31,adaptive_band,45,1.0,0.48780104129888285,187.46
2023-05-08,,0.48740370933729815,0.48740370933729815,2023-03-31,adaptive_band,45,1.0,0.48740370933729815,187.69
2023-05-09,,0.6039199508839357,0.6039199508839357,2023-03-31,adaptive_band,45,1.0,0.6039199508839357,189.02
2023-05-10,,0.5411781341602769,0.5411781341602769,2023-03-31,adaptive_band,45,1.0,0.5411781341602769,188.75
2023-05-11,,0.3348308071762131,0.3348308071762131,2023-03-31,adaptive_band,45,1.0,0.3348308071762131,187.13
2023-05-12,,0.2766981199575473,0.2766981199575473,2023-03-31,adaptive_band,45,1.0,0.2766981199575473,186.81
2023-05-15,,0.29840692709798167,0.29840692709798167,2023-03-31,adaptive_band,45,1.0,0.29840692709798167,187.21
2023-05-16,,0.018076393393386844,0.018076393393386844,2023-03-31,adaptive_band,45,1.0,0.018076393393386844,184.87
2023-05-17,,-0.07129074500361988,0.0,2023-03-31,adaptive_band,45,1.0,-0.07129074500361988,184.23
2023-05-18,,-0.3592833321815712,0.0,2023-03-31,adaptive_band,45,1.0,-0.3592833321815712,181.84
2023-05-19,,-0.1698054614217944,0.0,2023-03-31,adaptive_band,45,1.0,-0.1698054614217944,183.64
2023-05-22,,-0.2390092669599587,0.0,2023-03-31,adaptive_band,45,1.0,-0.2390092669599587,183.21
2023-05-23,,-0.2313293650735139,0.0,2023-03-31,adaptive_band,45,1.0,-0.2313293650735139,183.43
2023-05-24,,-0.4325099100785645,0.0,2023-03-31,adaptive_band,45,1.0,-0.4325099100785645,181.95
2023-05-25,,-0.6772583096443924,0.0,2023-03-31,adaptive_band,45,1.0,-0.6772583096443924,180.2
2023-05-26,,-0.6128093316987996,0.0,2023-03-31,adaptive_band,45,1.0,-0.6128093316987996,180.92
2023-05-30,,-0.4948378143081706,0.0,2023-03-31,adaptive_band,45,1.0,-0.4948378143081706,182.04
2023-05-31,,-0.4864415643369832,0.0,2023-03-31,adaptive_band,45,1.0,-0.4864415643369832,182.32
2023-06-01,,-0.3039622289273924,0.0,2023-03-31,adaptive_band,45,1.0,-0.3039622289273924,183.76
2023-06-02,,-0.7485437784532122,0.0,2023-03-31,adaptive_band,45,1.0,-0.7485437784532122,181.05
2023-06-05,,-0.613239780438876,0.0,2023-03-31,adaptive_band,45,1.0,-0.613239780438876,182.14
2023-06-06,,-0.6118434816335769,0.0,2023-03-31,adaptive_band,45,1.0,-0.6118434816335769,182.34
2023-06-07,,-1.0,0.0,2023-03-31,adaptive_band,45,1.0,-1.0,180.15
2023-06-08,,-0.6687380110707885,0.0,2023-03-31,adaptive_band,45,1.0,-0.6687380110707885,182.53
2023-06-09,,-0.853620188167131,0.0,2023-03-31,adaptive_band,45,1.0,-0.853620188167131,182.04
2023-06-12,,-0.9945613617319193,0.0,2023-03-31,adaptive_band,45,1.0,-0.9945613617319193,181.88
2023-06-13,,-1.0,0.0,2023-03-31,adaptive_band,45,1.0,-1.0,180.54
2023-06-14,,-1.0,0.0,2023-03-31,adaptive_band,45,1.0,-1.0,180.64
2023-06-15,,-1.0,0.0,2023-03-31,adaptive_band,45,1.0,-1.0,181.91
2023-06-16,,-1.0,0.0,2023-03-31,adaptive_band,45,1.0,-1.0,181.63
2023-06-20,,-1.0,0.0,2023-03-31,adaptive_band,45,1.0,-1.0,179.75
2023-06-21,,-1.0,0.0,2023-03-31,adaptive_band,45,1.0,-1.0,179.49
2023-06-22,,-1.0,0.0,2023-03-31,adaptive_band,45,1.0,-1.0,177.71
2023-06-23,,-1.0,0.0,2023-03-31,adaptive_band,45,1.0,-1.0,178.2
2023-06-26,,-1.0,0.0,2023-03-31,adaptive_band,45,1.0,-1.0,178.51
2023-06-27,,-1.0,0.0,2023-03-31,adaptive_band,45,1.0,-1.0,177.69
2023-06-28,,-1.0,0.0,2023-03-31,adaptive_band,45,1.0,-1.0,177.28
2023-06-29,,-1.0,0.0,2023-03-31,adaptive_band,45,1.0,-1.0,177.09
2023-06-30,,-1.0,0.0,2023-03-31,adaptive_band,45,1.0,-1.0,178.27
2023-07-03,,-0.6860350902893223,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.6860350902893223,178.47
2023-07-05,,-0.023240700563449453,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.023240700563449453,177.84
2023-07-06,,0.5207593251268887,0.5295416445404719,2023-06-30,adaptive_band,45,0.9834152431557969,0.5207593251268887,177.31
2023-07-07,,-0.5751298296974452,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.5751298296974452,178.64
2023-07-10,,-0.5329586601383571,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.5329586601383571,178.78
2023-07-11,,-0.727703364835139,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.727703364835139,179.45
2023-07-12,,-0.9320185145635211,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.9320185145635211,181.88
2023-07-13,,-0.6470471139485169,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.6470471139485169,182.01
2023-07-14,,-0.26484990655401847,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.26484990655401847,181.43
2023-07-17,,-0.14351432359713634,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.14351432359713634,181.56
2023-07-18,,-1.0,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-1.0,183.64
2023-07-19,,-0.6305733204342687,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.6305733204342687,183.67
2023-07-20,,-0.04659541416233444,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.04659541416233444,182.74
2023-07-21,,0.40706677655143914,0.4139317337050366,2023-06-30,adaptive_band,45,0.9834152431557969,0.40706677655143914,182.18
2023-07-24,,0.85103561723101,0.8653878645403357,2023-06-30,adaptive_band,45,0.9834152431557969,0.85103561723101,181.4
2023-07-25,,0.07809400280333507,0.07941101518086098,2023-06-30,adaptive_band,45,0.9834152431557969,0.07809400280333507,182.41
2023-07-26,,-0.742078653217874,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.742078653217874,183.3
2023-07-27,,0.872877668840239,0.8875982703289804,2023-06-30,adaptive_band,45,0.9834152431557969,0.872877668840239,180.42
2023-07-28,,0.03710580161790282,0.03773157054066972,2023-06-30,adaptive_band,45,0.9834152431557969,0.03710580161790282,181.86
2023-07-31,,-0.13412643212433112,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.13412643212433112,182.35
2023-08-01,,0.6191437163462578,0.6295852343710014,2023-06-30,adaptive_band,45,0.9834152431557969,0.6191437163462578,180.46
2023-08-02,,0.7409863325083135,0.7534826591974264,2023-06-30,adaptive_band,45,0.9834152431557969,0.7409863325083135,179.6
2023-08-03,,0.5992688004013308,0.609375138907006,2023-06-30,adaptive_band,45,0.9834152431557969,0.5992688004013308,179.54
2023-08-04,,0.15286465240830516,0.15544263064070452,2023-06-30,adaptive_band,45,0.9834152431557969,0.15286465240830516,180.19
2023-08-07,,0.2309657853600018,0.23486089621595505,2023-06-30,adaptive_band,45,0.9834152431557969,0.2309657853600018,179.78
2023-08-08,,0.9942393433064056,1.0,2023-06-30,adaptive_band,45,0.9834152431557969,0.9942393433064056,178.64
2023-08-09,,0.9015813617125493,0.9167860351842411,2023-06-30,adaptive_band,45,0.9834152431557969,0.9015813617125493,177.79
2023-08-10,,0.6524531911966132,0.6634564551825324,2023-06-30,adaptive_band,45,0.9834152431557969,0.6524531911966132,177.6
2023-08-11,,0.4648730238330434,0.47271285153284553,2023-06-30,adaptive_band,45,0.9834152431557969,0.4648730238330434,177.6
2023-08-14,,0.7419052456137759,0.7544170692666802,2023-06-30,adaptive_band,45,0.9834152431557969,0.7419052456137759,177.06
2023-08-15,,0.9290692231730169,0.9447374643000421,2023-06-30,adaptive_band,45,0.9834152431557969,0.9290692231730169,176.59
2023-08-16,,0.9646303680625313,0.9808983283267152,2023-06-30,adaptive_band,45,0.9834152431557969,0.9646303680625313,175.57
2023-08-17,,0.7232479688888943,0.7354451478380372,2023-06-30,adaptive_band,45,0.9834152431557969,0.7232479688888943,175.3
2023-08-18,,0.5076002196053974,0.5161606179465953,2023-06-30,adaptive_band,45,0.9834152431557969,0.5076002196053974,175.33
2023-08-21,,-0.07594604891546815,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.07594604891546815,175.81
2023-08-22,,-0.8290375254343602,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.8290375254343602,176.1
2023-08-23,,-0.9985654456013743,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.9985654456013743,177.89
2023-08-24,,-0.6070746974527045,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.6070746974527045,177.85
2023-08-25,,-0.3104011317351883,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.3104011317351883,177.62
2023-08-28,,-0.4278677765805311,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.4278677765805311,178.13
2023-08-29,,-1.0,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-1.0,179.87
2023-08-30,,-0.7317936501738275,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.7317936501738275,180.32
2023-08-31,,-0.3809776613335911,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.3809776613335911,180.02
2023-09-01,,-0.25908189882174393,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.25908189882174393,180.11
2023-09-05,,1.0,1.0,2023-06-30,adaptive_band,45,0.9834152431557969,1.0,178.64
2023-09-06,,0.8864890143501105,0.9014391636897467,2023-06-30,adaptive_band,45,0.9834152431557969,0.8864890143501105,177.83
2023-09-07,,0.5308945639139463,0.5398478085516514,2023-06-30,adaptive_band,45,0.9834152431557969,0.5308945639139463,178.02
2023-09-08,,0.32329338324573054,0.32874554822668434,2023-06-30,adaptive_band,45,0.9834152431557969,0.32329338324573054,178.08
2023-09-11,,-0.3714662596321663,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.3714662596321663,178.41
2023-09-12,,0.8770498770461486,0.8918408405300695,2023-06-30,adaptive_band,45,0.9834152431557969,0.8770498770461486,177.49
2023-09-13,,0.8705856371273505,0.8852675847626947,2023-06-30,adaptive_band,45,0.9834152431557969,0.8705856371273505,177.08
2023-09-14,,0.523425556273971,0.532252840208465,2023-06-30,adaptive_band,45,0.9834152431557969,0.523425556273971,177.17
2023-09-15,,-0.5820585822865587,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.5820585822865587,178.34
2023-09-18,,-0.9021571421943653,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.9021571421943653,179.39
2023-09-19,,-0.5145634256368965,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.5145634256368965,179.22
2023-09-20,,-0.38860307236759056,0.0,2023-06-30,adaptive_band,45,0.9834152431557969,-0.38860307236759056,179.35
2023-09-21,,0.8163711231534355,0.8301387728480659,2023-06-30,adaptive_band,45,0.9834152431557969,0.8163711231534355,178.05
2023-09-22,,0.34623543200547346,0.35207450201239293,2023-06-30,adaptive_band,45,0.9834152431557969,0.34623543200547346,178.62
2023-09-25,,0.7750064136081125,0.7880764702417091,2023-06-30,adaptive_band,45,0.9834152431557969,0.7750064136081125,177.7
2023-09-26,,0.9336770765962139,0.9494230266352469,2023-06-30,adaptive_band,45,0.9834152431557969,0.9336770765962139,176.28
2023-09-27,,0.9775868815362384,0.9940733462694201,2023-06-30,adaptive_band,45,0.9834152431557969,0.9775868815362384,174.1
2023-09-28,,0.7519632882729999,0.7646447352798157,2023-06-30,adaptive_band,45,0.9834152431557969,0.7519632882729999,173.23
2023-09-29,,0.7849683716434904,0.7982064312166985,2023-06-30,adaptive_band,45,0.9834152431557969,0.7849683716434904,171.45
2023-10-02,,0.863352909416926,0.863475837671722,2023-09-29,adaptive_band,45,0.9998576355591751,0.863352909416926,169.65
2023-10-03,,0.7338136594869028,0.7339181433329897,2023-09-29,adaptive_band,45,0.9998576355591751,0.7338136594869028,169.16
2023-10-04,,0.5383218617795731,0.5383985105824731,2023-09-29,adaptive_band,45,0.9998576355591751,0.5383218617795731,169.14
2023-10-05,,0.5381244364240579,0.5382010571166057,2023-09-29,adaptive_band,45,0.9998576355591751,0.5381244364240579,168.83
2023-10-06,,-0.6220822517666573,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.6220822517666573,169.7
2023-10-09,,-1.0,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-1.0,172.82
2023-10-10,,-0.5678935704050422,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.5678935704050422,172.53
2023-10-11,,-0.597602917042436,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.597602917042436,173.79
2023-10-12,,-0.2719318404951104,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.2719318404951104,173.26
2023-10-13,,-1.0,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-1.0,178.83
2023-10-16,,-0.5196733278317658,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.5196733278317658,177.96
2023-10-17,,-0.37759163186435746,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.37759163186435746,178.29
2023-10-18,,-0.6162134336972002,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.6162134336972002,180.87
2023-10-19,,-0.8904275695216084,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.8904275695216084,183.09
2023-10-20,,-0.6161772741713009,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.6161772741713009,183.59
2023-10-23,,-0.2850189039419646,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.2850189039419646,182.97
2023-10-24,,-0.09556827882908234,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.09556827882908234,182.95
2023-10-25,,-0.7229041823590228,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.7229041823590228,183.72
2023-10-26,,-0.6859498847102031,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.6859498847102031,184.01
2023-10-27,,-0.9834276768874644,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.9834276768874644,186.15
2023-10-30,,-0.29870940616262764,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.29870940616262764,185.1
2023-10-31,,0.3796483516606936,0.3797024077816573,2023-09-29,adaptive_band,45,0.9998576355591751,0.3796483516606936,184.09
2023-11-01,,0.6813143954741515,0.6814114042276861,2023-09-29,adaptive_band,45,0.9998576355591751,0.6813143954741515,183.51
2023-11-02,,0.3384997308446074,0.338547928031074,2023-09-29,adaptive_band,45,0.9998576355591751,0.3384997308446074,184.12
2023-11-03,,-0.4072156446833812,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.4072156446833812,184.79
2023-11-06,,0.7318737015382174,0.7319779091639518,2023-09-29,adaptive_band,45,0.9998576355591751,0.7318737015382174,183.35
2023-11-07,,0.8659050439426089,0.8660283355823426,2023-09-29,adaptive_band,45,0.9998576355591751,0.8659050439426089,182.59
2023-11-08,,0.9971527111835006,0.9972946904844491,2023-09-29,adaptive_band,45,0.9998576355591751,0.9971527111835006,180.77
2023-11-09,,0.49213778673854963,0.49220785963525626,2023-09-29,adaptive_band,45,0.9998576355591751,0.49213778673854963,181.49
2023-11-10,,0.8925791765428136,0.892706266171218,2023-09-29,adaptive_band,45,0.9998576355591751,0.8925791765428136,179.51
2023-11-13,,0.3064546397257339,0.3064982741811515,2023-09-29,adaptive_band,45,0.9998576355591751,0.3064546397257339,180.51
2023-11-14,,-0.720921641553412,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.720921641553412,182.12
2023-11-15,,-0.29348787010422817,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.29348787010422817,181.64
2023-11-16,,-0.801133631903615,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.801133631903615,183.69
2023-11-17,,-0.5550027820353083,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.5550027820353083,183.67
2023-11-20,,-0.25203231456608394,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.25203231456608394,183.37
2023-11-21,,-0.7951963052982186,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.7951963052982186,185.35
2023-11-22,,-0.2737322652973646,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.2737322652973646,184.56
2023-11-24,,-0.6041984842767096,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.6041984842767096,185.52
2023-11-27,,-0.763310237058581,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.763310237058581,186.77
2023-11-28,,-0.947158555007949,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.947158555007949,189.26
2023-11-29,,-0.6194536523902369,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.6194536523902369,189.54
2023-11-30,,-0.2227986231280139,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.2227986231280139,188.75
2023-12-01,,-0.852208286035646,0.0,2023-09-29,adaptive_band,45,0.9998576355591751,-0.852208286035646,192.01
2023-12-04,,0.7063354342652804,0.7064360056322009,2023-09-29,adaptive_band,45,0.9998576355591751,0.7063354342652804,187.86
2023-12-05,,0.6877169161911508,0.6878148365657496,2023-09-29,adaptive_band,45,0.9998576355591751,0.6877169161911508,187.15
2023-12-06,,0.34032494504470906,0.34037340211377265,2023-09-29,adaptive_band,45,0.9998576355591751,0.34032494504470906,187.84
2023-12-07,,0.20025379521825948,0.20028230829708732,2023-09-29,adaptive_band,45,0.9998576355591751,0.20025379521825948,188.15
2023-12-08,,1.0,1.0,2023-09-29,adaptive_band,45,0.9998576355591751,1.0,185.64
2023-12-11,,1.0,1.0,2023-09-29,adaptive_band,45,0.9998576355591751,1.0,183.59
2023-12-12,,0.6824748901847502,0.6825720641749892,2023-09-29,adaptive_band,45,0.9998576355591751,0.6824748901847502,183.49
